id,tested_positive
549,10.893686294555664
550,11.915465354919434
551,6.403543949127197
552,19.578723907470703
553,27.064449310302734
554,19.932464599609375
555,5.8325514793396
556,14.6226167678833
557,15.846307754516602
558,24.484949111938477
559,16.390228271484375
560,10.599812507629395
561,11.494361877441406
562,21.5413761138916
563,19.493894577026367
564,23.618022918701172
565,10.71099853515625
566,23.949392318725586
567,23.942790985107422
568,5.545439720153809
569,24.452741622924805
570,12.681262016296387
571,16.000513076782227
572,27.799362182617188
573,22.994686126708984
574,4.827971935272217
575,18.40472412109375
576,23.626007080078125
577,35.44285583496094
578,16.951448440551758
579,20.275150299072266
580,11.518594741821289
581,8.036213874816895
582,13.932319641113281
583,9.368778228759766
584,15.052034378051758
585,9.92845630645752
586,31.223867416381836
587,11.510002136230469
588,6.922054290771484
589,11.385976791381836
590,11.37281608581543
591,22.579940795898438
592,20.39974021911621
593,33.64647674560547
594,29.171077728271484
595,30.508554458618164
596,9.583158493041992
597,12.711660385131836
598,22.801963806152344
599,23.032791137695312
600,6.7685546875
601,9.859140396118164
602,16.753585815429688
603,17.9376277923584
604,18.162487030029297
605,21.06867027282715
606,16.73756980895996
607,28.631393432617188
608,14.378654479980469
609,22.431747436523438
610,5.775922775268555
611,16.747976303100586
612,10.807058334350586
613,27.520095825195312
614,22.841360092163086
615,10.439482688903809
616,23.6927547454834
617,11.708436965942383
618,19.02487564086914
619,11.208966255187988
620,8.033326148986816
621,14.642431259155273
622,9.319557189941406
623,23.080596923828125
624,10.860621452331543
625,24.909252166748047
626,14.522697448730469
627,16.336658477783203
628,17.538677215576172
629,10.487346649169922
630,28.129486083984375
631,19.110374450683594
632,28.093276977539062
633,23.516780853271484
634,17.83262825012207
635,11.007095336914062
636,17.926652908325195
637,11.33509349822998
638,18.73142433166504
639,19.837488174438477
640,10.055923461914062
641,10.686819076538086
642,25.650676727294922
643,29.85150718688965
644,22.505634307861328
645,27.708110809326172
646,7.432961940765381
647,24.411235809326172
648,4.33298397064209
649,12.427299499511719
650,15.0330810546875
651,16.46493911743164
652,11.30543041229248
653,12.273588180541992
654,14.488334655761719
655,15.373916625976562
656,13.082049369812012
657,29.46034812927246
658,11.43669319152832
659,4.83845853805542
660,26.7353515625
661,25.598499298095703
662,7.587973117828369
663,11.335927963256836
664,9.799882888793945
665,5.705544471740723
666,23.081087112426758
667,9.613055229187012
668,21.240427017211914
669,22.093708038330078
670,11.948965072631836
671,6.576180934906006
672,8.261502265930176
673,15.731367111206055
674,3.374415636062622
675,13.597269058227539
676,21.152339935302734
677,25.07069206237793
678,15.79237174987793
679,11.825063705444336
680,15.216325759887695
681,10.38753890991211
682,17.314645767211914
683,19.74399757385254
684,3.048194408416748
685,26.4310245513916
686,18.267864227294922
687,12.971577644348145
688,5.73485803604126
689,11.501198768615723
690,16.55872344970703
691,7.953787326812744
692,14.852490425109863
693,3.176567792892456
694,3.2017006874084473
695,9.880267143249512
696,21.86606788635254
697,29.090124130249023
698,26.498790740966797
699,5.434353351593018
700,6.390091896057129
701,3.383631944656372
702,18.49171257019043
703,16.574054718017578
704,27.35862159729004
705,5.964838981628418
706,16.650402069091797
707,6.496217250823975
708,11.268362045288086
709,12.362661361694336
710,19.891475677490234
711,9.719144821166992
712,23.302736282348633
713,10.032751083374023
714,5.029620170593262
715,2.896306037902832
716,9.21529769897461
717,21.269474029541016
718,11.626907348632812
719,21.774402618408203
720,7.446430206298828
721,4.640530586242676
722,20.12337875366211
723,25.058568954467773
724,7.403830051422119
725,17.724651336669922
726,3.2315773963928223
727,13.395642280578613
728,5.565617561340332
729,16.763391494750977
730,7.192739009857178
731,8.330209732055664
732,22.14837646484375
733,7.076942443847656
734,21.780439376831055
735,14.908592224121094
736,5.7891011238098145
737,20.60177230834961
738,5.492877006530762
739,23.471622467041016
740,17.291563034057617
741,16.654600143432617
742,11.010677337646484
743,24.396961212158203
744,15.805659294128418
745,15.489776611328125
746,26.56266212463379
747,28.083120346069336
748,16.278066635131836
749,7.237170219421387
750,6.408724784851074
751,22.6833553314209
752,5.554429054260254
753,9.842071533203125
754,19.668476104736328
755,20.966463088989258
756,20.321813583374023
757,16.268287658691406
758,10.694047927856445
759,10.075788497924805
760,16.1890869140625
761,10.364923477172852
762,5.506538391113281
763,24.52046775817871
764,28.981664657592773
765,20.449512481689453
766,19.634531021118164
767,7.571794033050537
768,12.787863731384277
769,11.827128410339355
770,17.823217391967773
771,11.744236946105957
772,25.076736450195312
773,18.700149536132812
774,4.036117076873779
775,10.564421653747559
776,20.71773910522461
777,20.668977737426758
778,17.735313415527344
779,11.650075912475586
780,22.24485206604004
781,33.2846565246582
782,18.000354766845703
783,20.100173950195312
784,10.806745529174805
785,5.944038391113281
786,5.91031551361084
787,21.0516300201416
788,21.512222290039062
789,14.709747314453125
790,18.83884048461914
791,6.6048126220703125
792,11.507262229919434
793,15.037620544433594
794,10.720837593078613
795,19.613828659057617
796,12.800372123718262
797,12.7240629196167
798,8.18742561340332
799,15.576454162597656
800,12.964925765991211
801,10.405202865600586
802,8.445947647094727
803,13.479779243469238
804,13.028843879699707
805,22.00459098815918
806,10.330289840698242
807,20.056058883666992
808,19.898883819580078
809,28.484283447265625
810,15.405385971069336
811,17.234222412109375
812,13.801213264465332
813,15.27197265625
814,8.40464973449707
815,3.321319580078125
816,6.0713605880737305
817,16.676464080810547
818,27.28564453125
819,7.595965385437012
820,23.023479461669922
821,15.089492797851562
822,16.230960845947266
823,19.20611572265625
824,22.77252769470215
825,5.693589210510254
826,8.57443618774414
827,19.635255813598633
828,20.413036346435547
829,15.073040962219238
830,17.10444450378418
831,3.888028621673584
832,12.9678955078125
833,10.394856452941895
834,13.593009948730469
835,26.773386001586914
836,12.56791877746582
837,17.866249084472656
838,20.979068756103516
839,17.96330451965332
840,18.73894500732422
841,34.375396728515625
842,31.52622413635254
843,18.424341201782227
844,18.1253719329834
845,6.553493499755859
846,13.545854568481445
847,16.31186866760254
848,8.129225730895996
849,12.08387279510498
850,4.738713264465332
851,5.747457981109619
852,6.45375919342041
853,8.448116302490234
854,6.28800630569458
855,24.49066162109375
856,23.026966094970703
857,18.649993896484375
858,6.138843536376953
859,13.817853927612305
860,20.177019119262695
861,20.299304962158203
862,20.875957489013672
863,21.415529251098633
864,12.310129165649414
865,6.290017604827881
866,9.287960052490234
867,9.481414794921875
868,23.920766830444336
869,24.07851791381836
870,8.690603256225586
871,11.721979141235352
872,15.734840393066406
873,32.805259704589844
874,27.1546630859375
875,16.39021873474121
876,18.013065338134766
877,10.371137619018555
878,19.87199592590332
879,17.603166580200195
880,8.737299919128418
881,11.399441719055176
882,9.188112258911133
883,13.116314888000488
884,26.224613189697266
885,14.751052856445312
886,29.27676773071289
887,19.78179359436035
888,12.642775535583496
889,4.760453701019287
890,28.44181251525879
891,22.967370986938477
892,18.20722198486328
